110011110000100110100100,111100010100001011010101,111000111011011100010010,001001100101101000110111,100001011100011111111010,010111110110111001010000,001111010010000110110011,011101011010101010001110,010000010011110010111001,010101101000011100011101,001100110000110101101110,010001110111000111001111,001010101110101111101001,011111101001000011111010,100110110001001010001011,100010101010110011010111,010110000111011110100110,101011000011101101011100,010010011101100100011111,100100111111000000111100,101101001101110110000001,111011000110010000101011,110101001011101101100011,001011011001011001100101
011000110110101101101010,110011010111010100101100,011010011001001010100101,111011101110001100010000,001001001111000101110111,111101000010000011111001,110110010100100001010111,100110011001001101111010,101000000100011110011111,000011010000111111110100,101011110011100010011110,010101111100010010111010,001110001110110000111001,101101100101111000100100,110100101010110110100110,100001011110111011000011,010100001111101011011100,111000111001110101011001,010111000101100110001011,100010101100000011101101,000101110010001100001101,011111001000011001001110,010010100011011001110011,001110110111010111000000
011001101010000100111001,101100010111100100011101,111110010000011110101100,101011000001111111010001,111000110111111010100001,110110100010010001010101,110101001011101100100110,011000001011011011011110,101101101100100011101100,001011011110110101000100,110101011000110010010011,011110011101001001100001,000110101010101010001001,110011111101001110010100,100011010110001001111010,010101000111010111001000,000100111001111101110000,011111100100111000011010,010010000100100111110111,101110101111010110110010,100000101100011101001011,001101110010001111000111,111010110001100101001010,000011110001010000101111
111010010001110101010010,110100110000011110010101,010010001110010111011001,111110100010001001111011,001110110111100110110001,001001001010111110110111,011110101001001110001110,011011010100001011111100,101110011110111000000000,111100100111010101100100,010100001101101011100011,011101010110100100001111,010011100001111100101001,101001100100100111001010,110011111011100011000101,110001111111001100110010,000000110111111001011110,110101000011110010011000,100100011000100101111100,010111101100110000110110,001101111001010001011001,100010010101010010101111,100111000101001101010101,000111010010011111100010
110011101010101000111001,101101110110011000011100,011011010001101110011100,111001100111000111101010,000111111010100011001110,110101011100001011100101,001100110001101001101011,101101101001110110100101,111100001100100010011010,001011110100110010110011,100001011111100100000011,110110110010111111000000,100010000101111001101110,101010101000001101010111,000000011010011110111010,110110110001000100110110,010101000000110101011111,010000100111101010010111,011000011011110001110100,100110000011010011011001,011111001011011000000010,010010111101010100001001,000111101101101101110000,001110000110100100101101
011101011101010101100101,100010111001101100100011,111100001011100011110011,110110100110110101000001,110101101010011110110100,010110010010000110101111,101001110110110010100110,000111100000110001111011,011000100100101110111001,101100111000100111011100,000010011111110100111000,110000110001010000011101,011011000001111111010110,100100000101011111101010,001011101011010010001001,100001001110000101011111,010010111100010011010010,010101111111101001001010,001100010010011100010011,001110100111001001110100,000000011010111011100101,111110001100111000001110,100111010101101010010001,111011010010001001101000
011101010001011100000110,011110110100110001100101,000000011111111111000111,000111000101001010110101,101110001000110110101110,110011110100010110110010,111000001101111100110001,001010100011011111011000,010101010000101111011001,110100100011111010101011,010011001000011001101011,111110011111000010001011,010111101111100100101000,101001100100001100001111,001101101010110010010011,111001000010000111100101,011000111010001010111100,100011010011110000011101,001001000101100011111010,101101010110011001101000,100100111001000101110011,110101101101010011011100,101011111001101011000000,110110000110101001010110
110000111010011001001110,100000011101100011111011,001010110110010011010011,110111011100111010010000,111001100011110011100000,001111001011011000001011,010110010111100101001010,101100110001111100000001,101110111111000010101100,011001010101011110100110,010100000011001011010101,000101111010001110110010,100011101101000101000101,000011110111111000111100,100101000110010110011110,010100101110110000100111,101010001010101101110110,110010100110101110101001,001101100100101011001110,000111011000110111101101,010010101001110110011110,011100101100011101111000,011001011110100100011101,111111110000000000111111
011100000001101101011110,111001000111010100111100,011100110110100110100010,011101010010011011001101,110011010000111101100010,010110011010100001111100,110100111001011010011010,100010110100101110011100,111001011011100111010001,001111010101110010010110,001101111000110100111001,111011110100000001011011,100100010111110101001011,101110001110011101010000,011010001101111011101001,100101101101001001100100,100111000010101010111011,110111001100000110001111,000010100011010111110111,101001101010110011001110,001011111011001100001010,111110100011110000000101,101000011000001000100111,010001101110111000010111
010010010100011111100111,001110101101001100101011,101001110111101110110100,100100101110011011111010,010110010111101010011101,111111010101000001010010,100000001111100101001110,011010111010100011100010,011000011011001101010001,101100000001111011000111,010101000011000110100011,111011001110111010000001,011100001100110100110100,001101010110110001101001,001011001001000011111101,000001111101110010010011,101010010010010110011011,110010100001110101111001,111101111100000111001101,110001011000101000111111,100110111011010000100101,000111011001111111001000,011001100011011000001110,000111100010101101010111
