11110011000100011100,10001001000110100101,10010101011111010110,11011110010010010011,01000001110101111011,10110011111001100001,01000110101110110000,01110000001011100111,00111101100000110011,10100110100111001011,10001110001001111110,11101001111010001010,00100111011010011101,01101111010101100110,01011101001101001001,11101100111101010101,00011010111100001111,01011011100011010100,11010100110010101100,00111000010111111000
01110100000000110110,01010011110101010010,10001111101000110110,01001101011100001111,00001000010011111010,00111011000110110101,00100001101001011111,11101010000001010011,10110111010001101001,00111100101101100011,10010010001111001110,11100001100110101010,01000110100101111101,11010000111010110001,11011101100011000100,10111000110100011100,01101010111001100100,00100110110010000111,01111110101010011000,10100101011111010000
00011011100101101001,10010011101001010110,10111100010011100100,10111000011100011011,00001110000111011110,00100100101011110011,11101110001100100010,01000101011101111000,00110111001010001000,01110010110000111110,11010110110110000011,11100000101111001101,00001001111110100110,01111101100100010101,10001110111000001101,01011010001010110101,11001001100010111000,01101011010011000011,11010101000000101111,10100011010110110101
01000101011010001111,10001011110110010101,10011110111001001100,00111110001100010011,11011100100011000011,10010101010001110001,01110110110010110000,11010011001111001000,00100100110111001001,01010010010101000111,10110000010010011110,01001000011111110100,11100001111001000010,00101111000011100110,10110000101110100101,00011001110100101010,11000100100100111110,00000010101011111011,11101010010000101001,01111001100001011101
01111000110001011101,10110101000001100001,00111011101010001110,01100011011100101011,00100101100110010111,11111000001110010001,00110110011101010110,11100110101000111100,11010101010110001100,01001111001101000101,01010011100111111000,00011110010010111011,10001001000101111110,01011101111000110010,11101110110011000010,10000011111011010001,01010000001011100111,10011010110100100101,00101100111111101000,10010100101101001011
01001111110011000000,11011100010101001110,10010101000011110011,11000011100100100110,11101111001000011011,00110111110000011100,11111001101001101000,01100100000110111000,01000101101111001101,10101001110110001011,01011001011100110101,11100000111011010110,00111100100010100111,00111011001111000110,01110010100101010011,10011110101110010000,10001010000011111101,00001100111101111010,01010010011010101011,10100110011101100001
10111100111010001010,11001110001011111001,00111110001110100101,00010110100011011111,00001111011001100110,01110111011000011001,10011011110101000001,01111000010011010100,10101011100000111100,10100100010101110011,11000010111110010110,11110011000111101010,11010000011000101111,01011101100100110010,10010101001101011100,00110001101011110001,11100101000010000111,01000101110111101100,01101000101101001111,00001001010110011011
10010110111101001001,11110100100010100101,10000111000111101111,01110010010110101010,00101110011110000101,01001001110100101101,11000011101110010100,00110000100101010111,10111111000000011100,01010101011011011110,10101010101001101110,01100011011001110001,10100001110010011011,10011000010111110000,11101101110101000010,01001110100011011001,11111001001111001001,11001100001100111011,00100101101111111000,00011111101010100011
10001011110001001101,01111101111000000110,11010011001101000011,10000001111010110011,10110010100001110110,11000111001010101100,01010101000001111101,00110010011110011111,00001111010111110110,10111111010000110001,01101001101100111000,10101100001001101011,10110101100111001010,01011010100010101011,11000110110100011010,01100110101011010001,00010110111101101000,11011000011011011000,11100000010111100101,10011100101110010101
01110110001001011001,00010011011111101100,10100010100110111101,01001001101011111011,10011111100011000101,10110101000001101010,01101101010101001101,10101110011011110000,00111010111101100011,10000100011010001111,11101011101000001110,11000100101101100100,11011000010000111101,01110101110010110110,10111000001111010110,11110001001110100001,10011101111100011000,11000011010101010011,01011110000110101010,11110000110011001000
00100000101010011111,01001100011111001011,10010101101110001000,10100000110111100110,10001011111000101011,00110101011001101100,11101110111100010100,11110001001101010011,01011001111010110000,10011000010011011101,00000101110100010111,01110010110110001001,11100111010010011010,11010110001010100111,00101111100011000001,00111110000100111010,00000011001111111100,11101001000110101101,11000100100001111001,01011011100001001110
00011011000001011111,01011001101110011000,01001100110101111101,01110001110011000101,10111010111100001100,10100001010111111010,00101111101011110100,11101010000110010101,10010100001011111101,10011010110010100011,01110111011000111001,00001101011110000111,01100110101111001011,11111100011001010010,01010010101100110110,11101001101000101111,11011111000101100000,11000111110010011110,01111100000010101110,10110101100100010011
01010111101000101110,00100111110001011001,01010001011011110001,10111100001001010100,10001000111000111111,00100110011110100101,10111101010010101000,10011011101111000001,11100001000101101101,01101100101101101000,11001010011011001100,00001111000111111110,01111011110100110100,00110000110111001110,11100010100011110010,11011110010101100011,01101101100011000111,11100101011100010010,01111010001010011011,11010100100110011101
01010100101001011111,11110101010100000110,00010110111101100100,10111010001101011010,01101001110101001001,10100111101010001000,01001010111110011110,10001110100100101111,00100100010011111010,11001110011011000011,01010111000110111001,10110010110010010101,00011001011010101111,00101111001000110101,01111011100011100010,11000011010001111100,11100000001111100101,10000001111100110011,11111100111000111000,10011101100111010100
00111101001100100110,10011111010011110001,10100110100101010111,01100101111011010100,10100011011100001101,00000110110010101110,11001101001001001110,00110011101011001011,01111010010111000110,10010100011110011010,01000011011101110010,00011001110000011111,10101001110101101000,11111010101000111100,11010001100110100101,11101000111010100011,01011110111101000001,00001000001111111101,01110100010001101001,01101111000110011001
00110100110011011010,10100101110001101100,01110001010111100001,11101000011101011000,10010110011110001101,01001010100011001101,10011001100100001011,11000101101111010000,11010010000001110110,11101000111010100111,00100011110100010111,00011011111010111000,00011100101101110101,01110101001000011101,01001111011001000011,01100110101100101010,01001101010110111110,10101110000010110001,11111110110100000100,00111011001111000110
00110101011110110010,01011111101000111001,10011001001111110101,01111001110011011000,01101100010101110011,00110111100101100100,01111000001100001111,11100011000110101000,11111010011001100010,10101111000001011110,01000010101111110110,10010011110101011011,11001101111100000100,11110110010010010101,00101011110010100111,00001110011111001001,01010101010011101111,10100000111001111101,10011100100110101010,11100101101011000011
11010110010001100011,11110111000110000100,11100000010110111010,01010101100011111100,00110010000101011111,11001011100101001010,01000011111100101101,10101101100101100101,01101001011011000111,11001110001111110100,10010001111111010001,10111011001010101001,11111000101000010100,00111100011101001000,10000100101010001111,10001111010000011110,01011101001100110011,01101110110010010001,00011010110110100110,00100111101001110010
11000100110011010011,11011010100101111000,10100011000110100011,10010001011000111110,11111101000000001111,01001011110110001100,01100010001011111101,10010110001111001110,00110111110001100100,01100100101100101010,00101001101101010110,01011111001010110010,11101110011100010100,00111010111000001011,10101101011011101000,01111000010111100110,10011100101110100101,00110101010110011001,00001110010101111111,01010001011101000001
11110001010101011010,10010101001111010101,00101001111111101001,10001011011001001111,11001011001100111000,10110110010100101101,11000000100111101110,11011000011110100011,01100001000010110111,01100110101101010011,11011111100001100001,00001110010011110010,00010101101000101010,01111100001011001100,11100111111010000000,01010010110010011001,00111011100110000110,10111000111001110100,10101100100010011011,01001101110100010100
