1101010001000100111,1001101000110110110,1111000110101101010,0110011110000111111,0010101101100000011,0100110010111100011,0111010101110110000,0011000001011111011,1110100111011010110,1110011001111001100,1001011110011000011,0101101011010001010,1000000111110101101,1011110010100011001,0011111011001100100,0001110101101011110,1100101101001111001,0101001011101010101,0111100100011001101
1111011100001010101,0110011010100111011,0000001001011011111,1010001110111101000,1010110001101011000,1011011001110100110,0110111111010001100,0011100110000111110,0101000101110011010,1111100010011000011,1100010111001101110,1100101010100010100,1000110100110001111,0101010010111101101,1101101001000101001,0001111111101000011,0110100101101100101,1000010111010110001,0100111100011110010
1000111110000100101,1111100010100010011,0100111001100011111,1110110101000111000,1001100101110001100,0110001011110100100,1001010010101111100,1011010011010001111,0001001111000111011,0010100111001010110,0101111010011001000,1000101001011110010,1100000110011011101,0101010100010110110,0010100100111101011,1111001100001001110,0101100001001100101,0011011101111010001,1100010111101000010
0011101100100010111,1110111100010001010,1010001111011000101,1011011010101100010,1101110010010010011,0010100011111011010,1001110111100001100,1001000101010111110,1010111001000111001,1110100010000101111,0101001001110001001,0001101110011101001,0100011111001011110,0111110001011100100,0110010110110110001,1100101000111110100,1100100101101100011,0000010000111001111,1111000100001011001
1011111010001101000,0011010010100011111,0111100001111010010,0100110110101011000,0101100010010111101,0001010101001110100,0000101011001000111,1000100001100111011,1111110111000000001,0110110101010101110,0010000111111101001,1101000110100100110,0001111100110100011,1101011001111001101,1100010010011110011,0110011011100110000,1001001111010011010,1010101100110010101,0111001100001111011
0000100111100011111,1111100001011001011,0101001111001101010,1110011011100000110,1010101010010111000,1001010100110011010,0011001001100110011,1011010010001011101,0001111001111101100,0110011101010011101,0101110010010110111,1000001000010101111,1101101100101010101,1011000111110100100,1110110100100101001,0010111110111000011,1010110101001110110,0110000000111111110,1100010011111110001
0101011110011111010,1110000100010011111,1101101000111000011,0000100110110001011,0001111000100011111,0111101101000001010,1011010110101100110,1010111100001101001,0010001001111101111,0100110101100110011,1100011101110001100,1001001111000110101,0001110101011010100,1010111011010010010,0111110010010100101,1011100000110111000,0110101110101010100,1100100011001101110,1111010011101011001
0110100110101101011,0111000110011011100,0100111000011110101,1100001001111011010,1001101100000001111,0010111111001011000,1101010011000111001,1010110010110010011,0000010101101110111,1001110100111101000,1010001011011100101,0001011010110101110,0111011101110000001,0001101111010110010,0011100001100111100,1111011000001110010,1110110101010101110,1100001110100110100,1101110011101000110
1101110100101110000,0000111111100010110,0100010010101101111,1110000011100010001,0110111010010011000,0101000110010110011,1000101000110100111,1100010111010100100,0110011001001110011,1101001001000011110,0111101110001000101,1000101111001111001,1001110011011000011,0011110001000111101,1011011110100101010,1010010100011011111,0110100101111101010,0011001011111110100,0101011101110001001
0101110100111011001,0011100111000110111,1011111110010101000,1100110011001101011,1001010010111100111,0110001010011111101,1000101100001000111,1110100111111000100,0000101001111111100,0111111001010000111,0001001111011001010,1100011101010110010,0010111010101010010,1111001001101100001,0000011111100001101,1010000001110011011,1011010001001011100,0110010100101101110,1101101010100011110
0110111000110010000,0111110101000100101,0001111101000011010,1011101111011000000,1100101011010011101,0100010111111101000,1111000000010101010,1010011100001111001,0101011100011000111,0010011011010100110,0001100110110110011,1001111010101101100,1111010011101010011,1010110100110001111,0110100110001011110,0110101001101101011,1100001101100110110,1000110001011110110,0011000001111011100
1100101001010101100,0101011000101110100,1011101010110010001,0111101000001000111,0100100100100110011,0010001110100101110,1010100101101010100,1001110110000000110,0101000110111001101,0001111101100001001,1111010000100001010,1110011111001100001,0110110011000011101,0100111011111000010,0111001101010010010,0011110100011111000,1000011100011011111,1001000011001111011,0011010001110100111
1000001101110011001,1000011110110000110,1000100011101011110,1101101100000110110,0110010100101011111,0111001111101101010,1011000010010111100,0110111001111010100,1011100000111000011,0101010011110110011,0000101010011101111,1110111011000001011,1010010101011110010,0010100111100100101,1100110110111101000,0001111110001010001,0001110101010001110,1101000111011000101,1001011001101101101
0111110000010111011,1001001111000101011,0101001011010011100,1011011100011010110,0100110111010000111,1110010010001101110,1110010101100011101,0111000101111100000,0001010011101010011,1010111011010110000,0110001110100110111,1100011000111100001,0010101001111001111,1100100110111011010,1101100001001110101,0111111110001001001,0000000110011111101,1011100010110000101,0001111100100101100
1010001000111111100,0101000111101011100,0010001110011010011,0101001101010101011,0100111100101110001,0000110100110001110,1111010100001010110,1000010011101100111,0111100010101101010,0110010010010111101,1011011110100001001,1110100111110110000,1100111011000011010,0011101001100010111,0011111111011100100,1110100101001001101,1101101010111000101,1001110001011011001,1001100110000111111
0011010000010111011,1001001111000101011,0101001011010011100,1011001100011010110,0100110111010000111,1110010010001101110,1010010101100011101,0111000101111100000,0001010011101010010,1010111011010110000,0110001010100110111,1100011000111000001,0010101001111001111,1100100100110011010,1101100001001110101,0111111110001011001,0000000110111111101,1011100010110000101,0001111100100101100
1010111000111100101,0011100110011101000,1001110001001110011,0010011111010110110,1011010011110001011,1110101011101010010,0110100101100101111,1000110101111011100,0001101110100010111,1100000010010111101,0011001001011011111,1000011110001001011,1101101101010000001,0101011011101101100,1011001100100111000,0100111000110111010,0111010100101010001,1111110000000001110,1101000100111100110
0111011101100010001,1001110101001110100,0000001111101010110,0100111110100001100,1010100011100100101,0010110101111101011,0001010011010011101,1110000111000111010,1100011001001101111,1011000101110001110,0101101011110100010,1011011010101101000,1110101001011011000,0111000110011100101,1101100010101011011,0011101000000111111,1000001100110111001,1010111110010000011,1110010000110110110
1110010100011101001,0011111110101000000,1101101110000110001,0101100000101111100,1000010111101110000,1100011011100001101,1010110010110110111,1100101001111100010,0111010011010100100,0001110101110101011,1001001110011001110,1010101101000101100,0110001110100111010,0010101011011011001,0100100111001000111,0011011001001110111,1111110001000011010,0100111100010010100,1111000101110010101
0001100010101010111,1001010000011111100,1010001011011000110,0101101101011010100,1010110101101011010,1111000100000001111,0111111000010010010,0001010111110001110,1101011110101000000,1000011101000110111,1100110001110000101,1101100011000111010,0100001001111101011,1000101110010011001,0110011011001011101,0011110111011100001,0110000110110110100,0011101000100101100,0100110110001101110
1110010100011101001,0011111110101000000,1101101110000110001,0101100000101111100,1000010111001110000,1100011011100001101,1010110010110110111,1100101001111100010,0111010011010100100,0001110101110101011,1001001110011001110,1010101101000101100,0110001110100111010,0010101011011011001,0110100111001000111,0011011001001110111,1111110001000011010,0100111100010010100,1011000101110010101
1100101001010101100,0101011000101110100,1011101010110010001,0011101000001001111,0100100100100110011,0010001110100111110,1010100101101010100,1001110110000100110,0101000110111001101,0001111101100001001,1111010000100001010,1110011110001100001,0110110011000011101,0100111011111000010,0111001101010010010,0011110100011111000,1000011100011011111,1001000011001111011,0010010001110100111
0111001010101111100,0001100111000100110,1100010011110100101,1011010100110001110,0110111110000001111,0000001100111110111,1010111110101100010,0011001101010101001,1010100001100111101,1001010010001111011,1111100110011010001,1111001001001000111,1100001111100011010,0010010111001010100,1000101011011001100,0011111011110010011,1101111100000110100,0101110101101001001,0110110001011111010
0011010100011111110,1001110101100010011,0000111110000011101,0110100111010000111,1010001100100001111,0111001111101010100,0101101000111011011,0000101101111100000,1011101010010110010,0101011111000101010,1100010110111110011,0001000011110111101,1101110110110001100,0111111000100100101,1100100001001111110,1110011001010011001,1001011011011000111,1011100110001101001,0010110011101001010
1110010100011101001,1011111110101000000,1101101010000110001,0101100000101111100,1000010111001110000,1100011011100001101,1010110010110110111,1100101001111100010,0111010011010100100,0001110101110101011,1001001110011001110,1010101101000101100,0110001110100111010,0010101011011011001,0110100111001000111,0011011001001110111,1111110001000011010,0100111100010010100,1111000101110010101
0110010001111100110,1001000011101011100,0011110011000101001,0110011111000010101,1001011100110101101,1110101010100100001,0010100110110001110,1011001101011000000,1111000100100111011,1101101001010110110,1110110000011011101,1000010011110010011,1000100110001100111,1010011010001111010,0101110110111110000,0000101101111111001,1100111101101001010,0101001010011001011,0011111000101010111
1110100001100111100,0011001110100110001,1100110010010110011,1000001101111101011,1011010000101011010,0110100110110001010,1010111011100000111,0101111001101100010,1101111100000001101,0000110100111010101,1011110101010110010,0011101000011101111,0110011001010011001,0101000111001010111,1110011110011100100,1001101011011011000,0010110111001101001,0001010011110101100,1111000001111000001
0100010101100100101,0010110110111010001,0101011010110001011,1010011011001000111,0001110001011111110,1111110001000011001,1100100010010110111,0110100011110001110,1101111011101100000,0111101100101010110,1010011000110111100,0110111110000111010,1111010100011100010,1001110110000001100,1000100100101101011,1100001111011011000,1011000111100110010,0011101101010100001,0111000010001101101
1011110010110000011,0001010111011001010,0100100110010110010,1010001111000011011,1100011011110101000,1001101101110010100,1000100110101101101,0001001010110111110,0111100011010001101,0101011100100011001,1110000100111001110,1100010010011010101,1101110001000111110,0010010101110100111,0010111000011111000,0111000011101110000,1111011110000100100,0100111011101000110,1101001001011100011
0000010111000111111,1111010100100110010,0100111100111110100,1110001101101100101,0111101011000110000,1100111110000001001,1011100100011111001,1011111001110010101,1101000111110011100,1100100001001011110,0011011101011001010,1000110111111100010,1101011010011100111,0110100110010000111,1010001010110111010,0001101110101010011,0101100001110101011,0011110010101101100,0110010011111010001
1110010100011101001,1011111110101000000,1101101110000110001,0101100000101111100,1000010111001110000,1100011011100001101,1010110010110110111,1100101001111100010,0111010011010100100,0001110101110101011,1001001110011001110,1010101101000101100,0110001110100111010,0010101011011011001,0110100111001000111,0011011000001110111,1111110001000011010,0100111100010010100,1011000101110010101
1111010001000000111,1001101000110110110,1111000110101101010,0110011110000111111,0010101101100000011,0100110010111100011,0111010101110110000,0010000001011111011,1110100111011010110,1110011000111001100,1001011110011000011,0101101011010001010,1000000111110101101,1011110010100011001,0011111011001100100,0001110101101011110,1100111101001111001,0101001011101010101,0111100100011001101
0110000001111100111,1001000011101011101,0011110011000101000,0110011111000010101,1001011100110101101,1110101010100100001,0010100110110011110,1011001111011000000,1111000100000111011,1101101001010110110,1110110000011011101,1000010011110010011,1001110110001100111,1010011010001111110,0101010110111110000,0000101101011111001,1100111101101001010,0101001010011001011,0011111000101010011
1010100110011101001,1101001001011111010,0000111011010101110,1011010000000111111,1111001100110100100,0000011100111011111,0101100010100111101,1101110110010010010,1001110001111000101,1100011111001110101,1011101010001010100,1100010010101001110,0111111000101100011,0111110101001001100,0011010011111110000,1001001111100001011,1000100101101110110,0110000011010010111,1110111001100011000
0011010100011111110,1001110101100010011,0000111110000011101,0110100111010000111,1010001100100001111,0111001111101010100,0101101000111011011,0000111101111100000,1010101010110110010,0101011111000101010,1100010110101110011,0001000011110111101,1101110110110001100,0111111000100100101,1100100001001111110,1110011001010011001,1001011011011000111,1011100110001101001,0010110011101001010
1010001010010111101,1100100000111111010,0001000110101101111,1011011100001011010,1000111110110000011,0101111100010101100,1101001011101100001,1110100110001001100,0011101001011000111,0010111011000101010,1011000101110100000,0110101100100110001,0101000111010011011,1001110001100011101,0000011111111010100,0111010010100010110,0011110010011110001,0110010000111001001,1100010101001100111
