111101000011011100001,110010111011000111001,100000100110111101001,001100101001111111010,110101110101110000000,010100000111101011101,011001010010110011011,000101111110001000011,101001011100001011100,001111100100100110001,000000011101010110111,111010001101101000011,011011101111010001100,011000111000101100101,010110010100011101010,101110011010110010100,110101001000100101111,110011100000011010111,101110110001000001111,000011010011101100110,111000100110000110110
000101100001100111101,110100000100111010000,101011101100001111000,011000101011001010110,110101011010001011101,011101110000101100011,101000110100010011111,010111011101000110110,011110001110100001111,111011000001011001100,110000110111101101100,011000011001110111001,101001001010110100110,000001000111011101011,010011110010110011010,101011010111100010001,110110101011010100001,001110010010011110100,001101111111010001000,000011111100111000101,100110011001101001010
010110110011010110010,100011000111011100100,010000011111011011101,111111000000010011111,011101000110101110001,100010010010101111011,010011101011110001011,001110001011100111100,001001011010000100111,100101011101110010010,111000100101000111111,111011111001101010000,110101110110100001100,011010011100110101010,000110010101101000111,101110111110010000001,000111101100001111010,001101110001011101001,001000100010111010110,110100101000111100101,111100001011001001010
000111011100011001110,100111110001101101011,010001010101001110110,010101101110100101010,111001011000100011111,010100111001111010001,101001111111000000101,111111000110101010000,010011100011110000110,110000000111011011011,011101010010011101101,111010110100010100010,000110010110100110111,001011011011110111000,110010111010001111100,001011101010001110011,001100100001000011110,011010001101101101101,100001100100111111101,101100001011111100110,110111001001010110101
010110110011010110010,100011000111011100100,010000011111011011101,111111000000010011111,011101000110100110001,100010010010101111011,010011101011100001011,001110001011100111100,001001011010000100111,100101011101110010010,101000100101000111111,111011111001001010000,110101110110100001100,011010011100110101010,011110010101101000111,101110111110010000001,000111101100001111010,001101110001111101001,001000100010111010110,110100101000111100101,111100001011001001010
001111110000111100010,000110100101001011011,110010100010111010110,101111001010010001011,101111100001100111100,101100101111101000000,100011111110100110010,111001101100011110001,011010111001000000111,100100011001011110110,010101111010001011100,010011001101111101101,001011010111011010100,110110110110010100101,110001110101010001010,000000110011110111001,011110011100110011000,101000010100101001111,111010010011001101010,110111010001101010001,011101000111100110111
010100110011010110010,100011000111011100100,010000011111011011101,111111000000010011111,011101000110101110001,100010010010101111011,010011101011110001011,001110001011100111100,001001011010000100111,100101011101110010010,101000100101000111111,111011111001001010000,110101110110100001100,011010011100110101010,010110010101101000111,101110111110010000001,000111101100001111010,001101110001111101001,001000100010111010110,110100101000111100101,111100001011001001010
001011011011010000101,101110001000111100110,001001100001101001111,100001110000011110011,110010101001110011001,100010010111101010010,010101011000101010101,110100110011011101100,000110101110011001011,011000111101111100000,111101000101011011000,110001101110110000110,111111110001000000011,110011010100110101001,010011001011001111010,101101111010100111000,011010110000010011110,000111100101110110100,100100011101000111111,011100000011110110011,111010100110001110101
001111110000111100010,000110100101001011011,110010100010111010110,101111001010010001011,101111100001000111100,101100101111101000000,100011111110100110010,111001101100011110001,011010111001000000111,100100011001011110110,010101111010001011100,010011001101111101100,001011010111011010100,110110110110010100101,110001110101010001010,000000110011110111001,011110011100110011000,101000010100101001111,111010010011001101010,110111010001101010001,011101000111100110111
111101010100010100010,011000011101100111100,110001101001000100110,101101011011001010101,000111110100001111110,010001001110111110010,000011011111010101001,101010011010101101010,011100100111001101011,110110001101011011000,110010111110000010011,111011100010010011100,010111010011100011010,100100110011110110000,111011110101101000000,001110101111110000110,001111101000100110001,100001000101110011111,110110000110100100101,011010010001011110111,010100111000111001101
