1101101000101110111010,0001101011010011111001,1111011010100010101101,1100110111000100011011,0010110001101000101111,1010100000110111010111,0101000100111000011101,1011110100010101101000,1000011001011001001110,1111100101001011000011,1001101111101101000101,0110001001001101110101,0110101110010000100110,0100011101110110100011,0011001101000110011110,0111000011110101001010,0000000110001111101111,0001010110100001110110,1010000111111010110000,0011011010011100010011,0101110011011110000100,0110111110101011011000
1100101010101110001101,1000011101000111001011,0000110011101011110001,1110111101100000100100,0001010100111101101100,1111010011100111010100,1100010011011010101110,0101111001110010011000,0001111111001100010110,1011011000111000000011,0100110110110101000011,0010001111110110100010,1000100100110011010110,1101001110100000111011,0111101000001011100010,0010100001100100111111,1001101011010001100101,1010111010010101111000,0100011000010110110101,1111100101011110110001,0110001111011001011101,0011110110000010001101
1101110100011001101010,0011101100001100101110,0100011111011110001010,1111001111011001010100,1111111100110110000001,0001111000111011010110,1101110011100100001110,1001011101000111111010,0101101011110101100011,1010011110101001001011,0001000110110011101101,0011110010010101011001,0111000001101010011011,0111010010101111100000,1100100110001111010111,1011010011011010100111,1110101010110010111010,0110111001000011101101,0000110111101000110001,0110010101110101110110,1100011000111100111101,1010100001111111001000
0111100010101001110100,1110011100110011100100,1001111110101001101010,0001010101101111000101,0100111001100001011001,1001111001111100010110,1000001010100111110001,0000101110111010011101,0111001111110100000011,1101000100011001010011,0101111000011110100001,1111100100100110011000,0011011000000010111111,1010110011011011000011,1101001011010011001100,0000100000110101101111,0100111110000111010110,0010001101011101111000,0100010011111010111010,1100101101001010100111,1110010010001100001101,1001110111010000110101
1010101011101100011010,0101010111000100101010,1100011000001111000110,0100001110101001110011,0011101101110101100110,0110110000111111101000,1001001001011111111001,0011111000000010110011,1111001010100010101100,1000111111110011001001,1010100110001110100101,0110011011010101010101,1100100001110010110111,0110101101001010011100,0101101010011000001111,0110001100110110001011,1010010100010001111110,1111100110010011010010,0011000011101011001111,1111010101111000000001,1101100100100101011101,0001010110111110010100
1110100111000100100001,0100000101111010111011,0011011101001001101001,1111000100011101010111,1010101100101010010101,1101110000110001111101,1001100010101111101011,0000001011011101110101,1010000111110001001100,0110111110111001100010,0011110011011000011111,1011010001111110110000,0111101001110011000011,0101110111001011000100,1000111101010111011010,0011100101100101110110,0110100000011110101100,0110010010100111011001,1111001010000010111110,0001011110110110100111,1100011001101100001110,0101101110111100011000
0011111001011001110010,1010010110111011000000,0110101101110100100001,1000100111011110011010,1010010011010100111001,0101010101110010110110,1001110000110100000111,0100111010110011101010,0001011101101111001001,1111111110001110100000,0110110111001000001111,1010111001100010011100,1001001011111000101100,0111100000111010011001,0111001011010111000100,0011100110100101111100,1101001111100001010011,0010001010101110110111,1100100001001011110101,1011001100010011101111,1110000001101101101010,1100011100011101011100
1001010100000101111110,0001011010101100101011,1001100100111011001101,1110000010011101111001,0000101010010011110111,0000000011101011011110,1100110111110001100010,1001101011110100011000,0101001101011111100000,1010111001011110101110,1111111000101011010000,1111000001100110100111,0011010110110010110100,0111100010011100000110,0011100101001000111011,0010110111000111000001,0110101100100101101100,1111001110000010001010,1010001100111101010011,0111011001010001001111,0100110100110110011011,1100011111001000010101
1000111001101101100011,1001110100110010001010,0110101101110011100100,0101110001010101111110,0100101010001011001110,1100000011110110110010,0101110000101010110101,0110100100011100101001,0011101010100100101110,1111001100001001110010,0111011010010111000001,0010011101000010111011,1011010011011010101100,1101001101000110001101,1010000000110001011111,1110111011100000011000,0110010111101100000110,0011100001101111011000,0001101111011000010111,0000011110111101111100,1010110110000111110101,0101000111100001101001
1010101011001110011000,0111100100011010011001,0001100000100111111110,1011000111110001010100,1001111101010100101101,0000011110110010001010,0101001111101101111001,0101101001111000000110,1100011100001011110110,1100110010010101011111,1110010000111100101000,0110000111010110100111,1111101100100101000011,1011001010001000101111,1000100010111011100001,0011011000011111000101,0011110110011100110010,1001010001100010010011,0010110101101001001111,0010001001010001111011,0111110011000011101000,0110111010100000110101
0011011010010110111010,0010101001100011110011,1110100010111100000110,0100110010100101111101,1100000101000110101111,1111011100010101100001,0111011000100011001110,0000110101111101101010,1110111111000000011010,0001111001010000000111,0110110100011010011101,1000111010001011100100,1001101100110000111100,0010001111110101001101,1011110101000111010100,1011010011101000101001,1001001000001101011011,0101101110101110000001,1000010110110011010011,0101000111011001110110,1100011001111110010000,1101100011010011001000
1001101000101101001111,1010110001111011101100,0011001001111111010001,0000111110111100011001,1010101110000111111001,0001110011100001110011,0101110101010111001000,0010011111100101001110,1111110010001101010100,1001101111100010010100,1111011010110010001011,0011111100101110100010,1000010100010110010111,1001000110110101100000,0110101011010100100111,1011100111011000001011,1100011101001001100001,0111000100100000111101,1100000011101110111010,1011011001010100111000,0001001110011011111110,1110101100110001010010
1001101100111110010010,0110101111100001011010,1011000110001001111110,1001111010000011001101,0101001011010010110111,0110100100011010011101,1100110101110001110100,0101110111001100101000,0011010111010111000110,0000011001011101011011,1111010010110100011001,1111101001001111010000,0001000101100111111001,0010111010101110110100,1011100001100100101111,0101001000110101101100,0111011101101000000101,1100000010101111000111,1010001011111010101000,1110011100000110101010,1010101110010101100001,0111110000111011100011
1111010001011000000011,0011001010001111100111,1010001111010110010010,0000110001011011111010,1001100010111011010100,1001101011000000111110,0000111111011010001101,1100001000010011111101,0110000011100011001110,0101100011110110100001,0111100100001110111100,0110101101101001110001,1010100100110101101111,1100010111001101100100,0101110110000101011011,1100111000101110000010,0110111010010000110110,1011111110000011101000,0011011001110101011100,0001010100100010110111,0101001110111000101010,1010010010101100111001
1111100001011010110000,1101010000110011101101,0100110000011101001010,1101001110001110001001,1001000001101101111010,0011100110110101011000,0111001000000011011110,0001111111010010101010,1100111011100000011100,0011111010101110100100,0110001101110100101100,1010101001100111000011,0101100111101011000110,1000011111011111010100,0100001010111010110011,1011111100111000000111,0010010101101010011001,1000100100000110111111,1110010110000001100010,0101111101000101110001,0010101011001001101101,0111010011010100010111
1010000111000001100101,0111110110111011000100,1101011010001101101001,0110010111100110011001,0101100001001010111101,0001100111111100101000,1000101101100011001011,1100110101011101010000,1111111011100000110010,1110100000110100101111,0000101010100111110100,0010111111001100001110,0010110001101111100011,1001010011010110000111,0011111001010001011001,0111001101010111100010,0001010100100001111110,0100001011111001010111,0000111110011010110011,1010011001111010101100,1011001100101100010101,1011000010011011011010
1100001001000101101011,1011110101010110001010,1010101011110000111100,0101110111100000101001,0100010010110110101110,1110000111100011010011,0101100001010011110110,0011100010111001001011,0111011000111110110001,1111111010000000000111,0010011101101001100110,1001001110001010111010,0110101100101100011110,0111010011001101011100,1000110000001011111101,0100001111011010001101,1001101011101111000100,1001000101111100110111,1110100110011101100000,0000111111010101010011,1101011100110001011100,0011001110000111101101
0011011010010110111010,0110101001110010110011,1111100010111100000110,0100110010100101111101,1100000101000110101111,1111011100010101100001,0111011000101011001110,0000110101111101101010,1110111111000000011010,0001111011010000000111,0010110100011010011101,1010101010001011100100,1001101100110000111100,0010001111110101001101,0011110101100111010100,1011010011101000101001,1001101001001101011011,0101101110101110000001,1000010110110011010011,0101000111011001110110,1100011001111110010100,1101100011010011001000
0010101011011010111100,1111100010110001011010,1011001100100110111001,1100111001110011100001,0011011101110001010110,0101000001010110110011,0111001110011001100001,1101110100001000110100,1010111010010100100010,1101011011000010001111,1110100101001100000111,0011110010000111010101,0111010000111110001100,0001101100001111001010,0000010110111010010011,0110010111000111101000,0101111011101100010000,1001000011101111100110,1100001110010111010100,1001010001011101011001,0100011000101101111111,0001100111110100101101
